route_id,recorded_at,distance,next_distance
153609,2020-11-10 07:36:24,7612958.0,3381519.0
153609,2020-11-10 07:37:04,76496104.0,7656765.0
153609,2020-11-10 07:37:19,7656765.0,3444307.0
153609,2020-11-10 07:37:33,76803328.0,34543408.0
153609,2020-11-10 07:38:00,76909504.0,34916208.0
153609,2020-11-10 07:38:12,77312304.0,35241648.0
153609,2020-11-10 07:38:42,77361272.0,35746888.0
153609,2020-11-10 07:38:56,77361272.0,35970408.0
153610,2020-11-10 07:39:02,35970408.0,7751909.0
153610,2020-11-10 07:39:22,36509104.0,776117.0
153609,2020-11-10 07:39:39,77612272.0,36695996.0
153610,2020-11-10 07:39:42,36695996.0,7790165.0
153610,2020-11-10 07:40:07,37106548.0,7791006.0
153609,2020-11-10 07:40:50,78281016.0,3855825.0
153609,2020-11-10 07:41:04,78281016.0,38669612.0
153610,2020-11-10 07:41:12,38669612.0,7867203.0
153609,2020-11-10 07:41:48,78814216.0,39206008.0
153610,2020-11-10 07:41:53,39206008.0,790332.0
153609,2020-11-10 07:42:15,79172216.0,7933045.0
153610,2020-11-10 07:42:33,39815616.0,7933123.0
153609,2020-11-10 07:42:58,79634376.0,40015436.0
153610,2020-11-10 07:42:58,40015436.0,7973868.0
153610,2020-11-10 07:43:23,40575924.0,7988166.0
153610,2020-11-10 07:43:43,41067256.0,7989533.0
153610,2020-11-10 07:44:03,41279928.0,7998657.0
153609,2020-11-10 07:44:24,79991376.0,41661588.0
153609,2020-11-10 07:44:39,80131376.0,4170522.0
153609,2020-11-10 07:44:54,80175808.0,42036236.0
153609,2020-11-10 07:45:24,80403360.0,42159896.0
153610,2020-11-10 07:45:24,42159896.0,8064704.0
153610,2020-11-10 07:45:44,42289544.0,8085199.0
153609,2020-11-10 07:46:06,81002056.0,4246715.0
153609,2020-11-10 07:46:32,8112687.0,4269486.0
153609,2020-11-10 07:46:47,81197712.0,4367721.0
153609,2020-11-10 07:47:00,81459544.0,8159261.0
153609,2020-11-10 07:47:13,8159261.0,4367721.0
153609,2020-11-10 07:47:27,81804328.0,4367721.0
153609,2020-11-10 07:47:41,8200781.0,821684.0
153610,2020-11-10 07:47:55,44024864.0,823155.0
153610,2020-11-10 07:48:35,44039452.0,8240688.0
153609,2020-11-10 07:49:04,82632704.0,828464.0
153610,2020-11-10 07:49:45,44110656.0,8314817.0
153610,2020-11-10 07:50:05,44110656.0,8354314.0
153609,2020-11-10 07:52:34,8551429.0,85673.0
153609,2020-11-10 07:53:13,8598013.0,860795.0
153609,2020-11-10 07:54:34,87303544.0,8781614.0
153609,2020-11-10 07:56:42,8918871.0,892199.0
153609,2020-11-10 07:57:38,8980902.0,900577.0
153609,2020-11-10 08:00:41,91396872.0,9149744.0
153609,2020-11-10 08:08:29,96374792.0,9646182.0
153609,2020-11-10 08:09:11,9678543.0,969548.0
153609,2020-11-10 08:13:12,98680208.0,9894279.0
153609,2020-11-10 08:16:03,100222704.0,1004477.0
153609,2020-11-10 08:21:10,104193952.0,10441436.0
153609,2020-11-10 08:22:07,10542008.0,1055322.0
153609,2020-11-10 08:23:30,108176872.0,1093588.0
153609,2020-11-10 08:25:21,11006268.0,1101155.0
153609,2020-11-10 08:27:27,110679792.0,11098819.0
153609,2020-11-10 08:30:41,112979376.0,11309996.0
153609,2020-11-10 08:38:41,11597521.0,1162794.0
153609,2020-11-10 08:40:04,11683975.0,116845.0
153609,2020-11-10 08:40:46,11720303.0,1175141.0
153609,2020-11-10 08:41:14,11756001.0,1175601.0
153609,2020-11-10 08:45:49,12895104.0,1305995.0
153609,2020-11-10 08:46:30,13096635.0,1319128.0
153609,2020-11-10 08:48:05,14011037.0,1402605.0
153609,2020-11-10 08:50:00,151179792.0,15389043.0
153609,2020-11-10 08:50:41,15669107.0,1567657.0
153609,2020-11-10 08:52:22,15760576.0,1576566.0
153609,2020-11-10 08:58:00,15921771.0,1592526.0
153609,2020-11-10 09:15:19,17141006.0,1727806.0
153609,2020-11-10 09:35:36,17681212.0,1770174.0
153609,2020-11-10 09:36:18,17856982.0,1812747.0
153609,2020-11-10 09:36:33,1812747.0,183706.0
153609,2020-11-10 09:40:04,19324822.0,1932734.0
153609,2020-11-10 09:42:40,19361678.0,1936179.0
153609,2020-11-10 09:44:48,19436184.0,1945858.0
153609,2020-11-10 09:45:31,19489082.0,1949524.0
153609,2020-11-10 09:45:59,19497876.0,1952414.0
153609,2020-11-10 09:47:37,19672728.0,1968812.0
153609,2020-11-10 09:49:01,19849068.0,19873.0
153609,2020-11-10 09:49:46,19890116.0,1991968.0
153609,2020-11-10 09:50:27,19968756.0,1996896.0
153609,2020-11-10 09:52:34,20080228.0,201016.0
153609,2020-11-10 09:54:57,20217944.0,2022383.0
153609,2020-11-10 09:57:18,20388764.0,2041584.0
153609,2020-11-10 10:00:07,20606902.0,0.0
153609,2020-11-10 10:00:37,20639860.0,0.0
153610,2020-11-10 10:01:02,25186444.0,20662892.0
153610,2020-11-10 10:01:22,25186444.0,20680888.0
153610,2020-11-10 10:01:42,25186444.0,20698624.0
153610,2020-11-10 10:02:02,25186444.0,2074117.0
153610,2020-11-10 10:02:22,25186444.0,20771834.0
153610,2020-11-10 10:02:42,26461414.0,20797574.0
153610,2020-11-10 10:03:02,26461414.0,2080197.0
153610,2020-11-10 10:03:22,27537564.0,20815120.0
153610,2020-11-10 10:03:43,27537564.0,2081543.0
153609,2020-11-10 10:04:17,20845376.0,884518.0
153609,2020-11-10 10:04:31,20903266.0,8847753.0
153609,2020-11-10 10:04:59,20924704.0,8848006.0
153610,2020-11-10 10:05:03,8848006.0,2094648.0
153609,2020-11-10 10:05:28,20946964.0,2094957.0
153609,2020-11-10 10:05:58,20965612.0,8876499.0
153609,2020-11-10 10:06:12,20981868.0,8948973.0
153609,2020-11-10 10:06:39,20986608.0,8948973.0
153609,2020-11-10 10:06:54,20993808.0,17555640.0
153609,2020-11-10 10:07:23,21012524.0,17555640.0
153609,2020-11-10 10:07:37,21069566.0,17555640.0
153610,2020-11-10 10:07:44,17555640.0,2108245.0
153609,2020-11-10 10:08:05,21084926.0,17615898.0
153609,2020-11-10 10:08:19,21105334.0,17626376.0
153609,2020-11-10 10:08:32,21114944.0,17640834.0
153610,2020-11-10 10:08:42,17640834.0,211307.0
153610,2020-11-10 10:08:55,17659456.0,211549.0
153610,2020-11-10 10:09:11,17715064.0,211818.0
153609,2020-11-10 10:09:30,21207540.0,17959174.0
153609,2020-11-10 10:09:45,21230204.0,18110192.0
153609,2020-11-10 10:09:58,21235952.0,18233520.0
153609,2020-11-10 10:10:13,21273772.0,18283002.0
153610,2020-11-10 10:10:20,18283002.0,2131891.0
153609,2020-11-10 10:10:27,2131891.0,1829448.0
153609,2020-11-10 10:10:41,21328246.0,18295746.0
153609,2020-11-10 10:10:55,21357154.0,18296696.0
153610,2020-11-10 10:11:03,18296696.0,2136371.0
153609,2020-11-10 10:11:23,21371388.0,18297088.0
153609,2020-11-10 10:11:36,21371856.0,1833205.0
153609,2020-11-10 10:12:04,21400416.0,18446582.0
153609,2020-11-10 10:12:19,21400444.0,18465664.0
153610,2020-11-10 10:12:30,18465664.0,2140828.0
153609,2020-11-10 10:12:33,2140828.0,1848542.0
153609,2020-11-10 10:12:47,21430648.0,18493036.0
153609,2020-11-10 10:13:01,21435892.0,18503144.0
153609,2020-11-10 10:13:14,21459544.0,18552344.0
153609,2020-11-10 10:13:28,21468922.0,18638576.0
153609,2020-11-10 10:13:41,21468944.0,18769276.0
153609,2020-11-10 10:13:56,21468944.0,18850648.0
153610,2020-11-10 10:14:06,18850648.0,2147793.0
153610,2020-11-10 10:14:21,18908884.0,2149207.0
153609,2020-11-10 10:14:39,21499196.0,18931178.0
153609,2020-11-10 10:14:53,21547006.0,18934476.0
153609,2020-11-10 10:15:08,21580838.0,1893856.0
153609,2020-11-10 10:15:23,21581372.0,19013438.0
153609,2020-11-10 10:15:38,21581384.0,19135992.0
153609,2020-11-10 10:15:53,21581384.0,19278494.0
153609,2020-11-10 10:16:07,21581384.0,19461212.0
153609,2020-11-10 10:16:23,21584564.0,19611342.0
153609,2020-11-10 10:16:37,21617768.0,19656422.0
153609,2020-11-10 10:16:51,21620616.0,19688102.0
153609,2020-11-10 10:17:05,21620746.0,19690856.0
153609,2020-11-10 10:17:19,21620746.0,19698464.0
153609,2020-11-10 10:17:33,21620746.0,19714036.0
153609,2020-11-10 10:17:47,21620746.0,1972879.0
153609,2020-11-10 10:18:01,21620746.0,19739402.0
153609,2020-11-10 10:18:15,21626884.0,19739424.0
153610,2020-11-10 10:18:20,19739424.0,216445.0
153609,2020-11-10 10:18:42,21645092.0,19789406.0
153610,2020-11-10 10:18:47,19789406.0,2167183.0
153609,2020-11-10 10:19:11,21675372.0,20000492.0
153609,2020-11-10 10:19:26,21675406.0,20046944.0
153609,2020-11-10 10:19:40,21685916.0,2005593.0
153609,2020-11-10 10:19:54,21686008.0,20056192.0
153609,2020-11-10 10:20:07,21686008.0,20056228.0
153609,2020-11-10 10:20:20,21686008.0,20056228.0
153609,2020-11-10 10:20:34,21720612.0,20056228.0
153609,2020-11-10 10:20:47,21723544.0,20056228.0
153609,2020-11-10 10:21:02,21723572.0,2006124.0
153609,2020-11-10 10:21:16,21736192.0,20107228.0
153609,2020-11-10 10:21:30,21743056.0,20178124.0
153609,2020-11-10 10:21:45,21743136.0,20254548.0
153609,2020-11-10 10:22:00,21750402.0,20302536.0
153609,2020-11-10 10:22:14,21753544.0,20312196.0
153610,2020-11-10 10:22:18,20312196.0,2177725.0
153609,2020-11-10 10:22:41,21792044.0,20312668.0
153609,2020-11-10 10:22:55,21792284.0,20321506.0
153609,2020-11-10 10:23:09,21800456.0,20379104.0
153609,2020-11-10 10:23:24,21830292.0,20450322.0
153609,2020-11-10 10:23:50,21843704.0,20600444.0
153610,2020-11-10 10:23:52,20600444.0,2185162.0
153609,2020-11-10 10:24:19,21863152.0,20856412.0
153609,2020-11-10 10:24:34,21883246.0,21009152.0
153609,2020-11-10 10:24:49,21888520.0,21058432.0
153609,2020-11-10 10:25:02,21901316.0,219102.0
153609,2020-11-10 10:25:30,21910308.0,21091888.0
153609,2020-11-10 10:25:43,21912036.0,21093636.0
153609,2020-11-10 10:25:57,21917388.0,21093720.0
153610,2020-11-10 10:26:10,21093720.0,2192872.0
153609,2020-11-10 10:26:24,21944572.0,21093720.0
153609,2020-11-10 10:26:53,21960296.0,2110191.0
153609,2020-11-10 10:27:06,21964336.0,21103204.0
153610,2020-11-10 10:27:07,21103204.0,2110321.0
153609,2020-11-10 10:27:35,21971594.0,21109234.0
153609,2020-11-10 10:27:50,21975216.0,21133856.0
153609,2020-11-10 10:28:05,21978174.0,21138516.0
153609,2020-11-10 10:28:19,21990628.0,21144688.0
153610,2020-11-10 10:28:30,21144688.0,2199311.0
153609,2020-11-10 10:28:47,21998784.0,21161116.0
153609,2020-11-10 10:29:02,22006414.0,21161116.0
153609,2020-11-10 10:29:15,22015922.0,21161116.0
153609,2020-11-10 10:29:29,22024396.0,21161116.0
153609,2020-11-10 10:29:43,22027746.0,21161116.0
153609,2020-11-10 10:29:58,22027746.0,21169892.0
153609,2020-11-10 10:30:11,22027746.0,21169988.0
153609,2020-11-10 10:30:26,22027746.0,21169988.0
153609,2020-11-10 10:30:40,22027746.0,21177784.0
153609,2020-11-10 10:30:53,22027746.0,21184266.0
153609,2020-11-10 10:31:08,22027746.0,21184272.0
153609,2020-11-10 10:31:22,22027746.0,21189758.0
153609,2020-11-10 10:31:38,22094084.0,2119614.0
153609,2020-11-10 10:31:52,22225846.0,2119842.0
153609,2020-11-10 10:32:05,22260746.0,21203112.0
153610,2020-11-10 10:32:11,21203112.0,2230816.0
153609,2020-11-10 10:32:33,22393724.0,2120908.0
153609,2020-11-10 10:32:46,22465168.0,21209322.0
153609,2020-11-10 10:33:00,22495922.0,2121536.0
153609,2020-11-10 10:33:13,22528140.0,21215412.0
153610,2020-11-10 10:33:24,21215412.0,225339.0
153609,2020-11-10 10:33:42,22534276.0,21218800.0
153609,2020-11-10 10:33:55,22552254.0,212203.0
153609,2020-11-10 10:34:22,22552766.0,212203.0
153609,2020-11-10 10:34:36,22552766.0,21230166.0
153609,2020-11-10 10:34:49,22603304.0,21236692.0
153609,2020-11-10 10:35:02,22622984.0,21246506.0
153609,2020-11-10 10:35:15,22637720.0,2124893.0
153609,2020-11-10 10:35:30,22638136.0,21248940.0
153609,2020-11-10 10:35:43,22638136.0,21248940.0
153609,2020-11-10 10:35:57,22638136.0,21255108.0
153610,2020-11-10 10:36:01,21255108.0,2264488.0
153609,2020-11-10 10:36:24,22655112.0,21261242.0
153609,2020-11-10 10:36:38,22685628.0,21263182.0
153609,2020-11-10 10:36:52,22689982.0,2127148.0
153609,2020-11-10 10:37:05,22698456.0,21271602.0
153610,2020-11-10 10:37:08,21271602.0,2270237.0
153610,2020-11-10 10:37:23,21271602.0,2271034.0
153609,2020-11-10 10:37:47,22713246.0,212759.0
153610,2020-11-10 10:38:05,21287994.0,227133.0
153609,2020-11-10 10:38:29,22727768.0,21303044.0
153609,2020-11-10 10:38:43,22742452.0,21362056.0
153609,2020-11-10 10:38:57,22796584.0,21417668.0
153610,2020-11-10 10:39:01,21417668.0,21448.0
153609,2020-11-10 10:39:13,22802360.0,2280543.0
153609,2020-11-10 10:39:39,22811780.0,21451056.0
153609,2020-11-10 10:39:53,22816116.0,21451056.0
153609,2020-11-10 10:40:08,22820392.0,21451056.0
153609,2020-11-10 10:40:23,22841346.0,21451056.0
153609,2020-11-10 10:40:36,22845154.0,21451056.0
153609,2020-11-10 10:40:50,22845154.0,21451056.0
153609,2020-11-10 10:41:03,22845154.0,21451056.0
153610,2020-11-10 10:41:05,21451056.0,2285489.0
153610,2020-11-10 10:41:19,21501776.0,2289872.0
153609,2020-11-10 10:41:43,22900756.0,21653766.0
153609,2020-11-10 10:41:57,22900844.0,21653986.0
153609,2020-11-10 10:42:12,22900844.0,21656192.0
153609,2020-11-10 10:42:26,22905342.0,21702486.0
153610,2020-11-10 10:42:30,21702486.0,2291056.0
153610,2020-11-10 10:42:45,21800964.0,2292498.0
153610,2020-11-10 10:42:57,21832424.0,2292503.0
153609,2020-11-10 10:43:24,22943926.0,22046456.0
153609,2020-11-10 10:43:38,22959438.0,22201258.0
153609,2020-11-10 10:43:53,22985864.0,2225062.0
153609,2020-11-10 10:44:37,23047544.0,22340754.0
153609,2020-11-10 10:44:51,23092322.0,22460712.0
153610,2020-11-10 10:45:04,22460712.0,2311008.0
153609,2020-11-10 10:45:33,23117056.0,22482864.0
153609,2020-11-10 10:46:01,23146860.0,22557480.0
153609,2020-11-10 10:46:15,23147518.0,22606998.0
153609,2020-11-10 10:46:43,23197376.0,22692002.0
153609,2020-11-10 10:46:56,23226796.0,22839582.0
153610,2020-11-10 10:46:58,22839582.0,2298273.0
153609,2020-11-10 10:47:12,23230658.0,2323461.0
153609,2020-11-10 10:47:25,2323461.0,2304332.0
153609,2020-11-10 10:47:39,23259628.0,2305854.0
153609,2020-11-10 10:47:53,23284376.0,23058928.0
153609,2020-11-10 10:48:07,23316280.0,23060552.0
153610,2020-11-10 10:48:09,23060552.0,2332948.0
153610,2020-11-10 10:48:22,23061922.0,233398.0
153609,2020-11-10 10:48:49,23347898.0,23065692.0
153609,2020-11-10 10:49:02,23347944.0,23065904.0
153610,2020-11-10 10:49:05,23065904.0,2335774.0
153609,2020-11-10 10:49:30,23363468.0,23065904.0
153609,2020-11-10 10:49:44,23363468.0,23065904.0
153609,2020-11-10 10:49:59,23371064.0,23071644.0
153609,2020-11-10 10:50:13,23371140.0,2307864.0
153609,2020-11-10 10:50:27,23375888.0,2307869.0
153609,2020-11-10 10:50:41,23376148.0,2307869.0
153609,2020-11-10 10:50:57,23376148.0,2307869.0
153609,2020-11-10 10:51:10,23397332.0,2308423.0
153609,2020-11-10 10:51:24,23412818.0,23142708.0
153609,2020-11-10 10:51:40,23415672.0,23263754.0
153610,2020-11-10 10:51:42,23263754.0,2342034.0
153610,2020-11-10 10:51:56,23404116.0,2342569.0
153610,2020-11-10 10:52:10,23449816.0,2342569.0
153610,2020-11-10 10:52:24,2351981.0,2342569.0
153610,2020-11-10 10:52:38,23652494.0,2342569.0
153610,2020-11-10 10:52:53,2387915.0,2342569.0
153610,2020-11-10 10:53:06,23941066.0,23427556.0
153610,2020-11-10 10:53:20,23985568.0,23439112.0
153610,2020-11-10 10:53:36,24001212.0,23445036.0
153610,2020-11-10 10:53:49,24004892.0,23452308.0
153609,2020-11-10 10:54:00,23452308.0,2402181.0
153610,2020-11-10 10:54:17,24074308.0,23469256.0
153610,2020-11-10 10:54:32,24236068.0,23482076.0
153610,2020-11-10 10:55:00,24358754.0,23497892.0
153610,2020-11-10 10:55:14,24386652.0,23498594.0
153609,2020-11-10 10:55:15,23498594.0,2441089.0
153610,2020-11-10 10:55:43,24417752.0,23507596.0
153610,2020-11-10 10:55:58,24418012.0,2356499.0
153609,2020-11-10 10:56:27,23580872.0,244323.0
153610,2020-11-10 10:56:43,24434636.0,23592662.0
153610,2020-11-10 10:56:57,24454464.0,23593228.0
153610,2020-11-10 10:57:24,24606818.0,23601144.0
153610,2020-11-10 10:57:39,24675028.0,23630776.0
153609,2020-11-10 10:57:51,23630776.0,248122.0
153610,2020-11-10 10:58:09,24962496.0,23641426.0
153610,2020-11-10 10:58:23,25080734.0,23643524.0
153610,2020-11-10 10:58:38,25257696.0,23661994.0
153610,2020-11-10 10:58:53,25420976.0,2371653.0
153610,2020-11-10 10:59:07,25556752.0,23733592.0
153609,2020-11-10 10:59:13,23733592.0,2568952.0
153610,2020-11-10 10:59:36,25758504.0,2375752.0
153610,2020-11-10 10:59:49,25848036.0,2383828.0
153610,2020-11-10 11:00:05,25930364.0,23855556.0
153610,2020-11-10 11:00:19,25988144.0,2385687.0
153610,2020-11-10 11:00:33,26065724.0,23856884.0
153610,2020-11-10 11:00:48,26131652.0,23858262.0
153610,2020-11-10 11:01:02,26212356.0,2388382.0
153610,2020-11-10 11:01:30,26397328.0,23884388.0
153610,2020-11-10 11:01:45,26559784.0,23888852.0
153610,2020-11-10 11:01:59,26738888.0,23898582.0
153609,2020-11-10 11:02:00,23898582.0,2687256.0
153610,2020-11-10 11:02:42,27292124.0,23913276.0
153610,2020-11-10 11:02:56,27506656.0,23919276.0
153609,2020-11-10 11:03:10,23919276.0,2767472.0
153610,2020-11-10 11:03:11,2767472.0,239286.0
153610,2020-11-10 11:03:26,27839056.0,23929084.0
153610,2020-11-10 11:03:40,28006536.0,2396837.0
153610,2020-11-10 11:03:54,28181102.0,23986.0
153610,2020-11-10 11:04:08,28326076.0,23999228.0
153610,2020-11-10 11:04:23,28398482.0,24000048.0
153610,2020-11-10 11:04:36,28401342.0,24000048.0
153609,2020-11-10 11:04:48,24000048.0,2840345.0
153610,2020-11-10 11:05:05,28404984.0,24034328.0
153610,2020-11-10 11:05:17,28405036.0,2403836.0
153610,2020-11-10 11:05:31,28413406.0,24041176.0
153610,2020-11-10 11:05:45,28444234.0,24053716.0
153610,2020-11-10 11:06:11,28485724.0,24068616.0
153610,2020-11-10 11:06:40,28562242.0,24089368.0
153610,2020-11-10 11:07:08,28620332.0,24103116.0
153610,2020-11-10 11:07:21,28634336.0,24103652.0
153610,2020-11-10 11:07:35,28655836.0,2411006.0
153610,2020-11-10 11:07:49,28656224.0,2412875.0
153610,2020-11-10 11:08:05,28657764.0,24145624.0
153609,2020-11-10 11:08:16,24145624.0,2867673.0
153610,2020-11-10 11:08:33,28700316.0,24203132.0
153610,2020-11-10 11:08:46,28713018.0,24203236.0
153610,2020-11-10 11:09:00,28724426.0,24203236.0
153610,2020-11-10 11:09:15,28724426.0,24203236.0
153610,2020-11-10 11:09:30,28724426.0,24203236.0
153610,2020-11-10 11:09:44,28741406.0,24203236.0
153609,2020-11-10 11:09:53,24203236.0,287746.0
153610,2020-11-10 11:10:12,28789308.0,24203236.0
153610,2020-11-10 11:10:25,28809380.0,24203236.0
153610,2020-11-10 11:10:39,28818864.0,24203236.0
153610,2020-11-10 11:10:52,28859296.0,24203236.0
153610,2020-11-10 11:11:06,28866256.0,24203236.0
153610,2020-11-10 11:11:21,28866344.0,24203236.0
153610,2020-11-10 11:11:35,28866344.0,24203236.0
153609,2020-11-10 11:11:45,24203236.0,2887395.0
153610,2020-11-10 11:12:02,28942186.0,24203236.0
153609,2020-11-10 11:12:13,24203236.0,2902367.0
153610,2020-11-10 11:12:30,29145980.0,2421329.0
153610,2020-11-10 11:12:58,29510008.0,24257684.0
153610,2020-11-10 11:13:12,29711036.0,24319586.0
153610,2020-11-10 11:13:26,29841452.0,2441489.0
153610,2020-11-10 11:13:40,30024984.0,24500512.0
153610,2020-11-10 11:13:53,30238612.0,24610108.0
153610,2020-11-10 11:14:07,30484388.0,24748682.0
153610,2020-11-10 11:14:21,30729208.0,24835508.0
153609,2020-11-10 11:14:33,24835508.0,309588.0
153610,2020-11-10 11:15:02,31371816.0,24971932.0
153610,2020-11-10 11:15:16,31460332.0,24999818.0
153609,2020-11-10 11:15:30,25024498.0,315839.0
153610,2020-11-10 11:15:45,31734066.0,2509234.0
153610,2020-11-10 11:16:12,31813512.0,25161744.0
153609,2020-11-10 11:16:12,25161744.0,253163.0
153610,2020-11-10 11:16:40,31813772.0,25435518.0
153610,2020-11-10 11:16:54,31813772.0,25495716.0
153610,2020-11-10 11:17:22,31813772.0,25674108.0
153610,2020-11-10 11:17:37,31813772.0,25773322.0
153610,2020-11-10 11:17:51,31813772.0,25777132.0
153610,2020-11-10 11:18:06,31813772.0,25777268.0
153610,2020-11-10 11:18:22,31813772.0,25779932.0
153610,2020-11-10 11:18:37,31813772.0,25801074.0
153610,2020-11-10 11:18:52,31813772.0,2581659.0
153610,2020-11-10 11:19:05,31819166.0,25820252.0
153610,2020-11-10 11:19:19,31866692.0,25840754.0
153609,2020-11-10 11:19:29,25840754.0,3190379.0
153610,2020-11-10 11:19:46,31967460.0,25842566.0
153610,2020-11-10 11:19:59,31992788.0,25857448.0
153610,2020-11-10 11:20:13,31996636.0,25860536.0
153610,2020-11-10 11:20:26,32011200.0,25860564.0
153610,2020-11-10 11:20:41,32038228.0,25884318.0
153610,2020-11-10 11:20:56,32052104.0,25886716.0
153610,2020-11-10 11:21:10,32079404.0,25886716.0
153610,2020-11-10 11:21:24,32123536.0,25886716.0
153610,2020-11-10 11:21:36,32151896.0,25892396.0
153609,2020-11-10 11:21:48,25892396.0,3217879.0
153609,2020-11-10 11:22:02,25892404.0,3221772.0
153610,2020-11-10 11:22:18,32232018.0,25924404.0
153610,2020-11-10 11:22:32,32279762.0,259338.0
153610,2020-11-10 11:22:47,32292074.0,25939856.0
153610,2020-11-10 11:23:02,32300808.0,25971244.0
153610,2020-11-10 11:23:16,32300984.0,25976136.0
153610,2020-11-10 11:23:30,32303272.0,25981064.0
153610,2020-11-10 11:23:44,32303388.0,2598305.0
153610,2020-11-10 11:23:59,32303388.0,26019456.0
153610,2020-11-10 11:24:12,32315076.0,26029048.0
153610,2020-11-10 11:24:26,32340434.0,26037396.0
153610,2020-11-10 11:24:41,32382028.0,26037598.0
153609,2020-11-10 11:24:51,26037598.0,3241756.0
153609,2020-11-10 11:25:04,26058822.0,3244889.0
153609,2020-11-10 11:25:17,26067984.0,3246961.0
153609,2020-11-10 11:25:31,26075354.0,3249843.0
153610,2020-11-10 11:25:50,32505228.0,2614488.0
153610,2020-11-10 11:26:17,32535532.0,26183784.0
153610,2020-11-10 11:26:32,32541152.0,2620775.0
153610,2020-11-10 11:26:47,32564548.0,26223364.0
153610,2020-11-10 11:27:01,32570664.0,26234168.0
153610,2020-11-10 11:27:14,32586422.0,26246486.0
153609,2020-11-10 11:27:25,26246486.0,2626044.0
153610,2020-11-10 11:27:46,3262798.0,2627781.0
153610,2020-11-10 11:28:04,32710908.0,26289784.0
153610,2020-11-10 11:28:19,32741592.0,26333964.0
153610,2020-11-10 11:28:33,32781996.0,26376732.0
153610,2020-11-10 11:28:48,32801536.0,2638798.0
153610,2020-11-10 11:29:02,32806938.0,3281066.0
153610,2020-11-10 11:29:16,3281066.0,2638976.0
153610,2020-11-10 11:29:30,3282508.0,2639978.0
153610,2020-11-10 11:29:44,32836292.0,26419368.0
153609,2020-11-10 11:29:58,26419368.0,3284419.0
153610,2020-11-10 11:29:59,3284419.0,2642029.0
153610,2020-11-10 11:30:13,32896414.0,2642029.0
153610,2020-11-10 11:30:28,32972992.0,26445602.0
153609,2020-11-10 11:30:40,26445602.0,3301217.0
153609,2020-11-10 11:30:52,26514822.0,3302339.0
153609,2020-11-10 11:31:06,26660644.0,3302453.0
153609,2020-11-10 11:31:18,26791028.0,3302648.0
153609,2020-11-10 11:31:33,26856422.0,3302731.0
153609,2020-11-10 11:31:48,26870616.0,3305578.0
153610,2020-11-10 11:31:52,3305578.0,2687063.0
153610,2020-11-10 11:32:05,33075216.0,3308664.0
153610,2020-11-10 11:32:18,3308664.0,2687063.0
153610,2020-11-10 11:32:45,33116496.0,26900826.0
153609,2020-11-10 11:32:46,26900826.0,3314643.0
153609,2020-11-10 11:33:00,26900884.0,3317407.0
153610,2020-11-10 11:33:26,33182812.0,26900884.0
153610,2020-11-10 11:33:40,33184804.0,26900884.0
153610,2020-11-10 11:33:54,33191384.0,26900884.0
153610,2020-11-10 11:34:08,33197586.0,26900884.0
153610,2020-11-10 11:34:21,33233844.0,26900884.0
153610,2020-11-10 11:34:33,33267864.0,26900884.0
153610,2020-11-10 11:34:49,33270324.0,26904692.0
153610,2020-11-10 11:35:03,33270336.0,269107.0
153610,2020-11-10 11:35:17,33270336.0,269107.0
153610,2020-11-10 11:35:32,33270336.0,269107.0
153610,2020-11-10 11:35:45,33270336.0,269107.0
153610,2020-11-10 11:36:00,33270336.0,26945996.0
153610,2020-11-10 11:36:14,33270336.0,26989314.0
153610,2020-11-10 11:36:28,33270336.0,27010348.0
153610,2020-11-10 11:36:41,33270336.0,2706283.0
153610,2020-11-10 11:36:57,33270336.0,27072744.0
153610,2020-11-10 11:37:10,33282228.0,2708158.0
153610,2020-11-10 11:37:24,33321132.0,27082016.0
153609,2020-11-10 11:37:31,27082016.0,3335482.0
153610,2020-11-10 11:37:55,33364856.0,27092616.0
153610,2020-11-10 11:38:11,33386364.0,27092616.0
153609,2020-11-10 11:38:13,27092616.0,3340106.0
153610,2020-11-10 11:38:36,33443918.0,27092616.0
153609,2020-11-10 11:38:41,27092616.0,3348268.0
153610,2020-11-10 11:39:03,33510902.0,27216256.0
153609,2020-11-10 11:39:10,27216256.0,3352126.0
153610,2020-11-10 11:39:33,33528024.0,2727648.0
153610,2020-11-10 11:39:49,3358587.0,2727648.0
153610,2020-11-10 11:40:03,33616144.0,27288708.0
153610,2020-11-10 11:40:18,33643332.0,3366195.0
153610,2020-11-10 11:41:01,33771704.0,27449800.0
153610,2020-11-10 11:41:30,33784256.0,27549144.0
153610,2020-11-10 11:41:44,33835876.0,27562292.0
153609,2020-11-10 11:41:45,27562292.0,3386907.0
153610,2020-11-10 11:42:14,33890176.0,27573824.0
153610,2020-11-10 11:42:29,33937624.0,27645804.0
153609,2020-11-10 11:42:41,27645804.0,3395074.0
153610,2020-11-10 11:42:44,3395074.0,2769562.0
153610,2020-11-10 11:42:58,33962804.0,27769464.0
153610,2020-11-10 11:43:11,33987168.0,2780061.0
153610,2020-11-10 11:43:25,34036576.0,27800766.0
153610,2020-11-10 11:43:40,34040544.0,27827188.0
153609,2020-11-10 11:43:52,27827188.0,3404241.0
153610,2020-11-10 11:44:08,34047528.0,27848276.0
153610,2020-11-10 11:44:23,34079776.0,27848396.0
153610,2020-11-10 11:44:37,34158696.0,27848396.0
